13,5,781.96,154.8,178.03999999999996,108.59999999999997,1,1,1.0
14,3,96.72,0.37,219.58,64.53999999999999,1,1,1.0
14,4,312.52,1.19,395.87,109.4,1,1,1.0
14,5,742.99,153.1,217.01,117.00000000000003,1,1,1.0
15,3,96.71,0.37,219.58000000000004,64.53999999999999,1,1,1.0
15,4,312.52,1.19,395.87,109.4,1,1,1.0
15,5,700.0,138.08,260.0,120.61999999999998,1,1,1.0
16,3,96.7,0.37,219.57999999999998,64.53999999999999,1,1,1.0
16,4,312.52,1.19,395.87,109.4,1,1,1.0
16,5,657.88,131.34,260.0,117.85999999999999,1,1,1.0
16,6,0.0,168.41,49.76,84.78999999999999,1,1,1.0
17,3,96.69,0.37,219.57999999999998,64.53999999999999,1,1,1.0
17,4,312.52,1.19,395.87,109.4,1,1,1.0
17,5,624.75,127.4,260.0,109.44999999999999,1,1,1.0
17,6,0.0,168.41,71.7,94.89000000000001,1,1,1.0
18,3,96.68,0.37,219.57999999999998,64.53999999999999,1,1,1.0
18,4,312.52,1.19,395.87,109.4,1,1,1.0
18,5,585.44,122.91,249.3599999999999,106.59,1,1,1.0
18,6,0.0,168.41,91.4,111.69000000000003,1,1,1.0
19,3,96.67,0.37,219.57999999999998,64.53999999999999,1,1,1.0
19,4,312.52,1.19,395.87,109.4,1,1,1.0
19,5,547.26,112.8,246.53999999999996,106.58999999999999,1,1,1.0
19,6,0.56,173.47,113.34,120.13000000000002,1,1,1.0
20,3,96.66,0.37,219.58,64.53999999999999,1,1,1.0
20,4,312.52,1.19,395.87,109.4,1,1,1.0
20,5,521.99,110.55,225.21000000000004,100.45,1,1,1.0
20,6,0.0,183.57,141.4,121.82999999999998,1,1,1.0
21,3,96.65,0.37,219.58,64.53999999999999,1,1,1.0
21,4,312.52,1.19,395.87,109.4,1,1,1.0
21,5,489.98,108.31,222.41999999999996,94.28999999999999,1,1,1.0
21,6,0.0,189.75,163.9,126.85000000000002,1,1,1.0
22,3,96.64,0.37,219.58000000000004,64.53999999999999,1,1,1.0
22,4,312.52,1.19,395.87,109.4,1,1,1.0
22,5,457.97,103.82,212.82999999999993,91.48000000000002,1,1,1.0
22,6,0.0,197.05,192.5,136.34999999999997,1,1,1.0
23,3,96.62,0.37,219.57999999999998,64.53999999999999,1,1,1.0
23,4,312.52,1.19,395.87,109.4,1,1,1.0
23,5,431.02,98.76,207.18000000000006,87.54,1,1,1.0
23,6,14.04,206.6,208.26000000000002,142.00000000000003,1,1,1.0
24,3,96.61,0.37,219.57999999999998,64.53999999999999,1,1,1.0
24,4,312.52,1.19,395.87,109.4,1,1,1.0
24,5,406.31,92.02,198.79000000000002,87.54,1,1,1.0
24,6,38.18,214.46,219.51999999999998,152.14000000000001,1,1,1.0
25,3,96.6,0.37,219.58,64.53999999999999,1,1,1.0
25,4,312.52,1.19,395.87,109.4,1,1,1.0
25,5,378.8,89.22,188.7,83.08000000000001,1,1,1.0
25,6,58.4,224.0,236.9,162.3,1,1,1.0
26,3,96.59,0.37,219.58,64.53999999999999,1,1,1.0
26,4,312.52,1.19,395.87,109.4,1,1,1.0
26,5,352.41,82.48,188.7,83.08,1,1,1.0
26,6,84.23,236.36,252.07,171.24,1,1,1.0
27,3,96.58,0.37,219.58000000000004,64.53999999999999,1,1,1.0
27,4,312.52,1.19,395.87,109.4,1,1,1.0
27,5,330.51,81.92,181.99,77.98,1,1,1.0
27,6,112.87,245.9,265.53,184.70000000000002,1,1,1.0
28,3,96.57,0.37,219.57999999999998,64.53999999999999,1,1,1.0
28,4,312.52,1.19,395.87,109.4,1,1,1.0
28,5,311.97,77.99,170.22999999999996,77.98,1,1,1.0
28,6,143.19,263.31,290.81,192.58999999999997,1,1,1.0
29,3,96.56,0.37,219.57999999999998,64.53999999999999,1,1,1.0
29,4,312.52,1.19,395.87,109.4,1,1,1.0
29,5,291.2,71.25,164.0,77.97999999999999,1,1,1.0
29,6,178.57,276.23,315.53000000000003,204.96999999999997,1,1,1.0
30,3,96.55,0.37,219.57999999999998,64.53999999999999,1,1,1.0
30,4,312.52,1.19,395.87,109.4,1,1,1.0
30,5,269.86,69.56,162.83999999999997,75.13999999999999,1,1,1.0
30,6,215.07,294.2,340.83,222.40000000000003,1,1,1.0
30,7,866.94,167.52,92.20999999999992,90.25999999999996,1,1,1.0
31,3,96.54,0.37,219.57999999999998,64.53999999999999,1,1,1.0
31,4,312.52,1.19,395.87,109.4,1,1,1.0
31,5,251.33,65.63,156.67,73.97,1,1,1.0
31,6,253.25,305.99,378.45000000000005,233.11,1,1,1.0
31,7,818.15,151.91,140.95000000000005,93.69,1,1,1.0
32,3,96.53,0.37,219.58,64.53999999999999,1,1,1.0
32,4,312.52,1.19,395.87,109.4,1,1,1.0
32,5,231.68,63.38,150.51999999999998,71.12,1,1,1.0
32,6,302.67,325.6,394.72999999999996,213.5,1,1,1.0
32,7,774.73,139.71,184.87,115.66,1,1,1.0
33,3,96.52,0.37,219.58000000000004,64.53999999999999,1,1,1.0
33,4,312.52,1.19,395.87,109.4,1,1,1.0
33,5,216.51,59.45,145.49,69.95,1,1,1.0
33,6,350.4,344.7,416.6,194.40000000000003,1,1,1.0
33,7,731.31,132.88,228.29000000000008,112.22,1,1,1.0
34,3,96.51,0.37,219.57999999999998,64.53999999999999,1,1,1.0
34,4,312.52,1.19,395.87,109.4,1,1,1.0
34,5,200.23,57.21,139.87000000000003,67.09,1,1,1.0
34,6,405.99,369.4,445.80999999999995,169.14,1,1,1.0
34,7,689.84,121.66,249.95999999999992,112.22,1,1,1.0
35,3,96.5,0.37,219.57999999999998,64.53999999999999,1,1,1.0
35,4,312.52,1.19,395.87,109.4,1,1,1.0
35,5,183.94,56.65,138.76,64.25,1,1,1.0
35,6,473.37,391.9,445.80999999999995,148.10000000000002,1,1,1.0
35,7,649.92,113.54,242.48000000000002,108.15999999999998,1,1,1.0
36,3,96.49,0.37,219.57999999999998,64.53999999999999,1,1,1.0
36,4,312.52,1.19,395.87,109.4,1,1,1.0
36,5,170.47,52.72,134.23,62.58,1,1,1.0
36,6,546.4,421.1,404.7900000000001,118.89999999999998,1,1,1.0
36,7,614.05,109.48,228.95000000000005,100.71999999999998,1,1,1.0
37,3,96.48,0.37,219.57999999999998,64.53999999999999,1,1,1.0
37,4,312.52,1.19,395.87,109.4,1,1,1.0
37,5,154.75,49.91,131.45,62.58,1,1,1.0
37,6,631.2,454.8,328.79999999999995,85.19999999999999,1,1,1.0
37,7,581.57,104.07,216.13,95.93,1,1,1.0
38,3,96.47,0.37,219.58,64.53999999999999,1,1,1.0
38,4,312.52,1.19,395.87,109.4,1,1,1.0
38,5,142.39,48.22,125.31,62.59,1,1,1.0
38,6,726.7,482.3,233.29999999999995,57.69999999999999,1,1,1.0
38,7,545.71,100.69,212.08999999999992,89.11000000000001,1,1,1.0
39,3,96.46,0.37,219.58000000000004,64.53999999999999,1,1,1.0
39,4,312.52,1.19,395.87,109.4,1,1,1.0
39,5,128.73,47.74,121.87,57.26,1,1,1.0
39,7,515.25,91.89,203.35000000000002,89.11,1,1,1.0
40,3,96.44,0.37,219.57999999999998,64.53999999999999,1,1,1.0
40,4,312.52,1.19,395.87,109.4,1,1,1.0
40,5,115.56,45.3,118.44,57.260000000000005,1,1,1.0
40,7,484.13,87.83,196.54999999999995,83.67,1,1,1.0
41,3,96.43,0.37,219.57999999999998,64.53999999999999,1,1,1.0
41,4,312.52,1.19,395.87,109.4,1,1,1.0
41,5,100.92,43.35,118.44000000000001,57.26,1,1,1.0
41,7,453.68,80.39,196.55,83.67,1,1,1.0
42,3,96.42,0.37,219.57999999999998,64.53999999999999,1,1,1.0
42,4,312.52,1.19,395.87,109.4,1,1,1.0
42,5,89.21,40.42,114.99,57.260000000000005,1,1,1.0
42,7,423.22,77.68,186.38,83.66999999999999,1,1,1.0
43,3,96.41,0.37,219.58,64.53999999999999,1,1,1.0
43,4,312.52,1.19,395.87,109.4,1,1,1.0
43,5,77.99,37.49,109.61,57.26,1,1,1.0
43,7,400.89,72.94,174.21000000000004,78.25999999999999,1,1,1.0
44,3,96.4,0.37,219.58,64.53999999999999,1,1,1.0
44,4,312.52,1.19,395.87,109.4,1,1,1.0
44,5,67.26,35.05,109.61,57.269999999999996,1,1,1.0
44,7,372.47,68.88,172.13,78.25999999999999,1,1,1.0
45,3,96.39,0.37,219.58000000000004,64.53999999999999,1,1,1.0
45,4,312.52,1.19,395.87,109.4,1,1,1.0
45,5,52.62,34.56,108.68,53.84,1,1,1.0
45,7,348.79,67.53,172.12999999999994,73.47,1,1,1.0
46,3,96.38,0.37,219.57999999999998,64.53999999999999,1,1,1.0
46,4,312.52,1.19,395.87,109.4,1,1,1.0
46,5,42.87,32.12,105.72999999999999,53.839999999999996,1,1,1.0
46,7,323.08,62.11,161.32,73.48,1,1,1.0
47,3,96.37,0.37,219.57999999999998,64.53999999999999,1,1,1.0
47,4,312.52,1.19,395.87,109.4,1,1,1.0
47,5,34.08,29.2,99.92,53.83,1,1,1.0
47,7,304.8,58.73,153.89999999999998,71.47,1,1,1.0
48,3,96.37,0.37,219.57999999999998,64.53999999999999,1,1,1.0
48,4,312.52,1.19,395.87,109.4,1,1,1.0
48,5,25.3,28.22,97.5,52.879999999999995,1,1,1.0
48,7,285.18,58.05,145.82,68.05,1,1,1.0
49,3,96.37,0.37,219.57999999999998,64.53999999999999,1,1,1.0
49,4,312.52,1.19,395.87,109.4,1,1,1.0
49,5,13.59,28.71,97.5,49.49,1,1,1.0
49,7,266.91,55.35,141.78999999999996,66.65,1,1,1.0
50,3,96.37,0.37,219.57999999999998,64.53999999999999,1,1,1.0
50,4,312.52,1.19,395.87,109.4,1,1,1.0
50,5,7.25,28.22,93.15,47.08,1,1,1.0
50,7,246.61,56.02,136.99,59.279999999999994,1,1,1.0
51,3,96.37,0.37,219.57999999999998,64.53999999999999,1,1,1.0
51,4,312.52,1.19,395.87,109.4,1,1,1.0
51,5,0.4,26.27,88.3,47.08,1,1,1.0
51,7,228.21,47.11,136.98999999999998,64.49,1,1,1.0
52,3,96.37,0.37,219.57999999999998,64.53999999999999,1,1,1.0
52,4,312.52,1.19,395.87,109.4,1,1,1.0
52,5,0.0,22.37,78.9,47.08,1,1,1.0
52,7,210.97,43.38,126.63000000000002,64.47999999999999,1,1,1.0
53,3,96.37,0.37,219.57999999999998,64.53999999999999,1,1,1.0
53,4,312.52,1.19,395.87,109.4,1,1,1.0
53,5,0.0,20.9,68.2,47.080000000000005,1,1,1.0
53,7,194.87,43.09,126.63,61.61,1,1,1.0
54,3,96.37,0.37,219.57999999999998,64.53999999999999,1,1,1.0
54,4,312.52,1.19,395.87,109.4,1,1,1.0
54,5,0.0,20.42,60.4,47.06999999999999,1,1,1.0
54,7,181.94,39.93,121.16000000000003,61.61000000000001,1,1,1.0
55,3,96.37,0.37,219.57999999999998,64.53999999999999,1,1,1.0
55,4,312.52,1.19,395.87,109.4,1,1,1.0
55,5,0.0,20.42,51.6,43.67999999999999,1,1,1.0
55,7,168.72,38.78,115.67999999999998,59.019999999999996,1,1,1.0
56,3,96.37,0.37,219.57999999999998,64.53999999999999,1,1,1.0
56,4,312.52,1.19,395.87,109.4,1,1,1.0
56,5,0.0,20.42,41.8,43.67999999999999,1,1,1.0
56,7,153.77,36.48,112.83000000000001,59.02,1,1,1.0
57,3,96.37,0.37,219.57999999999998,64.53999999999999,1,1,1.0
57,4,312.52,1.19,395.87,109.4,1,1,1.0
57,5,0.0,20.42,31.6,43.67999999999999,1,1,1.0
57,7,138.54,37.63,110.56,55.57,1,1,1.0
58,3,96.37,0.37,219.57999999999998,64.53999999999999,1,1,1.0
58,4,312.52,1.19,395.87,109.4,1,1,1.0
58,5,0.0,20.42,24.8,37.78,1,1,1.0
58,7,126.75,35.04,106.25,55.57,1,1,1.0
59,3,96.37,0.37,219.57999999999998,64.53999999999999,1,1,1.0
59,4,312.52,1.19,395.87,109.4,1,1,1.0
59,5,0.0,20.42,14.6,37.78,1,1,1.0
59,7,113.25,33.89,105.05000000000001,55.56999999999999,1,1,1.0
60,3,96.37,0.37,219.57999999999998,64.53999999999999,1,1,1.0
60,4,312.52,1.19,395.87,109.4,1,1,1.0
60,7,100.89,32.17,101.61,53.83,1,1,1.0
